"simulation_id","seed","dgp","cv_method","cv_mse","test_mse","estimation_error","squared_estimation_error","absolute_estimation_error","runtime_seconds","n_train","n_test","n_validation_predictions","k","h","success","error_message"
8,20269016,"ARMA(1,1)","rolling_origin",0.957490757359566,1.09821646355368,-0.140725706194115,0.0198037243838323,0.140725706194115,0.0092780590057373,154,66,77,5,NA,TRUE,""
9,20270016,"ARMA(1,1)","kfold",1.01628736906303,0.919107697225371,0.0971796718376577,0.00944388861847485,0.0971796718376577,0.00860691070556641,154,66,154,5,NA,TRUE,""
9,20270016,"ARMA(1,1)","blocked",0.975380093504326,0.919107697225371,0.056272396278955,0.00316658258297575,0.056272396278955,0.00921392440795898,154,66,154,5,NA,TRUE,""
9,20270016,"ARMA(1,1)","hblock",0.976172605990237,0.919107697225371,0.057064908764866,0.00325640381234248,0.057064908764866,0.00974822044372559,154,66,154,5,5,TRUE,""
9,20270016,"ARMA(1,1)","rolling_origin",0.873080829039558,0.919107697225371,-0.0460268681858124,0.00211847259499415,0.0460268681858124,0.010249137878418,154,66,77,5,NA,TRUE,""
10,20271016,"ARMA(1,1)","kfold",0.897042212147279,1.01224665528113,-0.115204443133855,0.0132720637177816,0.115204443133855,0.010138988494873,154,66,154,5,NA,TRUE,""
10,20271016,"ARMA(1,1)","blocked",1.01580600226428,1.01224665528113,0.00355934698314675,1.26689509464359e-05,0.00355934698314675,0.00986599922180176,154,66,154,5,NA,TRUE,""
10,20271016,"ARMA(1,1)","hblock",1.0854544603442,1.01224665528113,0.0732078050630705,0.00535938272215252,0.0732078050630705,0.0109047889709473,154,66,154,5,5,TRUE,""
10,20271016,"ARMA(1,1)","rolling_origin",1.05528309308881,1.01224665528113,0.0430364378076806,0.00185213497917436,0.0430364378076806,0.00946378707885742,154,66,77,5,NA,TRUE,""
11,20272016,"ARMA(1,1)","kfold",0.930275512582065,1.32315168747162,-0.392876174889554,0.154351688795847,0.392876174889554,0.00952506065368652,154,66,154,5,NA,TRUE,""
11,20272016,"ARMA(1,1)","blocked",0.941967060790714,1.32315168747162,-0.381184626680905,0.145301719617861,0.381184626680905,0.00835704803466797,154,66,154,5,NA,TRUE,""
11,20272016,"ARMA(1,1)","hblock",0.949867542144189,1.32315168747162,-0.37328414532743,0.13934105315283,0.37328414532743,0.0101010799407959,154,66,154,5,5,TRUE,""
11,20272016,"ARMA(1,1)","rolling_origin",1.13383329538835,1.32315168747162,-0.189318392083268,0.0358414535809941,0.189318392083268,0.010138988494873,154,66,77,5,NA,TRUE,""
12,20273016,"ARMA(1,1)","kfold",0.772782075335834,0.764065110339448,0.0087169649963863,7.5985478748224e-05,0.0087169649963863,0.00964903831481934,154,66,154,5,NA,TRUE,""
12,20273016,"ARMA(1,1)","blocked",0.758928440021753,0.764065110339448,-0.00513667031769505,2.63853819526893e-05,0.00513667031769505,0.00948119163513184,154,66,154,5,NA,TRUE,""
12,20273016,"ARMA(1,1)","hblock",0.770930168988538,0.764065110339448,0.00686505864909059,4.71290302554536e-05,0.00686505864909059,0.010045051574707,154,66,154,5,5,TRUE,""
12,20273016,"ARMA(1,1)","rolling_origin",0.864306777688957,0.764065110339448,0.100241667349509,0.0100483918730097,0.100241667349509,0.0115950107574463,154,66,77,5,NA,TRUE,""
13,20274016,"ARMA(1,1)","kfold",1.03827925434679,0.959008559440668,0.0792706949061216,0.00628384307089941,0.0792706949061216,0.00929713249206543,154,66,154,5,NA,TRUE,""
13,20274016,"ARMA(1,1)","blocked",1.05814977705129,0.959008559440668,0.0991412176106213,0.00982898102931657,0.0991412176106213,0.00895404815673828,154,66,154,5,NA,TRUE,""
13,20274016,"ARMA(1,1)","hblock",1.06639543224088,0.959008559440668,0.107386872800208,0.011531940449808,0.107386872800208,0.00951981544494629,154,66,154,5,5,TRUE,""
13,20274016,"ARMA(1,1)","rolling_origin",1.12540541015472,0.959008559440668,0.166396850714048,0.027687911927553,0.166396850714048,0.00864601135253906,154,66,77,5,NA,TRUE,""
14,20275016,"ARMA(1,1)","kfold",1.04972127895918,0.758009080555358,0.291712198403824,0.085096006697592,0.291712198403824,0.00878596305847168,154,66,154,5,NA,TRUE,""
14,20275016,"ARMA(1,1)","blocked",1.01120672340408,0.758009080555358,0.253197642848724,0.0641090463441498,0.253197642848724,0.0102739334106445,154,66,154,5,NA,TRUE,""
14,20275016,"ARMA(1,1)","hblock",1.01970524801885,0.758009080555358,0.261696167463497,0.0684848840650827,0.261696167463497,0.00883102416992188,154,66,154,5,5,TRUE,""
14,20275016,"ARMA(1,1)","rolling_origin",1.05385181518629,0.758009080555358,0.295842734630932,0.0875229236339081,0.295842734630932,0.00855398178100586,154,66,77,5,NA,TRUE,""
15,20276016,"ARMA(1,1)","kfold",0.967251251550729,1.0945672431787,-0.127315991627975,0.0162093617242145,0.127315991627975,0.0118298530578613,154,66,154,5,NA,TRUE,""
15,20276016,"ARMA(1,1)","blocked",0.971572370372745,1.0945672431787,-0.122994872805959,0.0151277387365541,0.122994872805959,0.0102908611297607,154,66,154,5,NA,TRUE,""
15,20276016,"ARMA(1,1)","hblock",0.961537211979404,1.0945672431787,-0.1330300311993,0.0176969892008866,0.1330300311993,0.0102579593658447,154,66,154,5,5,TRUE,""
15,20276016,"ARMA(1,1)","rolling_origin",0.984901849455795,1.0945672431787,-0.109665393722909,0.0120264985804006,0.109665393722909,0.0123360157012939,154,66,77,5,NA,TRUE,""
16,20277016,"ARMA(1,1)","kfold",0.948172379688766,1.19139586883036,-0.243223489141594,0.059157665670211,0.243223489141594,0.0122640132904053,154,66,154,5,NA,TRUE,""
16,20277016,"ARMA(1,1)","blocked",1.01629909037523,1.19139586883036,-0.175096778455132,0.0306588818253654,0.175096778455132,0.0113558769226074,154,66,154,5,NA,TRUE,""
16,20277016,"ARMA(1,1)","hblock",1.06783439612721,1.19139586883036,-0.123561472703152,0.0152674375365717,0.123561472703152,0.0120329856872559,154,66,154,5,5,TRUE,""
16,20277016,"ARMA(1,1)","rolling_origin",0.972625771243873,1.19139586883036,-0.218770097586488,0.0478603555980014,0.218770097586488,0.0104691982269287,154,66,77,5,NA,TRUE,""
17,20278016,"ARMA(1,1)","kfold",0.913297951588731,1.71566053254456,-0.802362580955829,0.643785711318099,0.802362580955829,0.00826001167297363,154,66,154,5,NA,TRUE,""
17,20278016,"ARMA(1,1)","blocked",0.930887956584803,1.71566053254456,-0.784772575959756,0.615867995978511,0.784772575959756,0.00826191902160645,154,66,154,5,NA,TRUE,""
17,20278016,"ARMA(1,1)","hblock",0.934147472255814,1.71566053254456,-0.781513060288745,0.61076266340188,0.781513060288745,0.00844192504882812,154,66,154,5,5,TRUE,""
17,20278016,"ARMA(1,1)","rolling_origin",1.07087267083811,1.71566053254456,-0.644787861706445,0.415751386603969,0.644787861706445,0.00910305976867676,154,66,77,5,NA,TRUE,""
18,20279016,"ARMA(1,1)","kfold",1.16012779764994,1.4622232358982,-0.302095438248255,0.091261653810405,0.302095438248255,0.00870800018310547,154,66,154,5,NA,TRUE,""
18,20279016,"ARMA(1,1)","blocked",1.23523237500461,1.4622232358982,-0.226990860893589,0.0515248509292128,0.226990860893589,0.00887703895568848,154,66,154,5,NA,TRUE,""
18,20279016,"ARMA(1,1)","hblock",1.25035283631599,1.4622232358982,-0.211870399582212,0.0448890662191261,0.211870399582212,0.0108740329742432,154,66,154,5,5,TRUE,""
18,20279016,"ARMA(1,1)","rolling_origin",1.13300696710492,1.4622232358982,-0.329216268793278,0.108383351638168,0.329216268793278,0.00905489921569824,154,66,77,5,NA,TRUE,""
19,20280016,"ARMA(1,1)","kfold",1.03668622183425,1.11959715338505,-0.0829109315508005,0.00687422257062153,0.0829109315508005,0.00845789909362793,154,66,154,5,NA,TRUE,""
19,20280016,"ARMA(1,1)","blocked",1.04205721080975,1.11959715338505,-0.0775399425753001,0.00601244269458083,0.0775399425753001,0.00883221626281738,154,66,154,5,NA,TRUE,""
19,20280016,"ARMA(1,1)","hblock",1.05191683372689,1.11959715338505,-0.0676803196581575,0.00458062566903037,0.0676803196581575,0.0111141204833984,154,66,154,5,5,TRUE,""
19,20280016,"ARMA(1,1)","rolling_origin",1.03140798337835,1.11959715338505,-0.0881891700066948,0.00777732970646972,0.0881891700066948,0.00941801071166992,154,66,77,5,NA,TRUE,""
20,20281016,"ARMA(1,1)","kfold",1.12389022872293,1.01586316693937,0.108027061783558,0.0116698460775887,0.108027061783558,0.00931906700134277,154,66,154,5,NA,TRUE,""
20,20281016,"ARMA(1,1)","blocked",1.10013977240646,1.01586316693937,0.0842766054670943,0.00710254622905626,0.0842766054670943,0.0093080997467041,154,66,154,5,NA,TRUE,""
20,20281016,"ARMA(1,1)","hblock",1.109323098139,1.01586316693937,0.0934599311996329,0.00873475873984012,0.0934599311996329,0.0107378959655762,154,66,154,5,5,TRUE,""
20,20281016,"ARMA(1,1)","rolling_origin",1.36325737011232,1.01586316693937,0.347394203172955,0.120682732398172,0.347394203172955,0.00951313972473145,154,66,77,5,NA,TRUE,""
21,20282016,"ARMA(1,1)","kfold",1.19074320674155,0.675329823994333,0.51541338274722,0.265650955114932,0.51541338274722,0.00809597969055176,154,66,154,5,NA,TRUE,""
21,20282016,"ARMA(1,1)","blocked",1.18524356557364,0.675329823994333,0.509913741579303,0.260012023851404,0.509913741579303,0.00772190093994141,154,66,154,5,NA,TRUE,""
21,20282016,"ARMA(1,1)","hblock",1.19297135735251,0.675329823994333,0.51764153335818,0.267952757057408,0.51764153335818,0.00793886184692383,154,66,154,5,5,TRUE,""
21,20282016,"ARMA(1,1)","rolling_origin",1.27106495407327,0.675329823994333,0.595735130078933,0.354900345210163,0.595735130078933,0.0087277889251709,154,66,77,5,NA,TRUE,""
22,20283016,"ARMA(1,1)","kfold",1.10000547703343,1.0884366193619,0.0115688576715285,0.000133838467824084,0.0115688576715285,0.00802087783813477,154,66,154,5,NA,TRUE,""
22,20283016,"ARMA(1,1)","blocked",1.20134240840897,1.0884366193619,0.112905789047073,0.0127477172003421,0.112905789047073,0.0079200267791748,154,66,154,5,NA,TRUE,""
22,20283016,"ARMA(1,1)","hblock",1.22835227777819,1.0884366193619,0.139915658416289,0.0195763914700636,0.139915658416289,0.00978302955627441,154,66,154,5,5,TRUE,""
22,20283016,"ARMA(1,1)","rolling_origin",1.22840371245481,1.0884366193619,0.13996709309291,0.0195907871488792,0.13996709309291,0.0086820125579834,154,66,77,5,NA,TRUE,""
23,20284016,"ARMA(1,1)","kfold",1.15682224225718,1.35135962617245,-0.194537383915268,0.0378447937405965,0.194537383915268,0.00839900970458984,154,66,154,5,NA,TRUE,""
23,20284016,"ARMA(1,1)","blocked",1.20976676152481,1.35135962617245,-0.141592864647635,0.0200485393191235,0.141592864647635,0.0088801383972168,154,66,154,5,NA,TRUE,""
23,20284016,"ARMA(1,1)","hblock",1.21276464632004,1.35135962617245,-0.138594979852405,0.0192085684402886,0.138594979852405,0.00964593887329102,154,66,154,5,5,TRUE,""
23,20284016,"ARMA(1,1)","rolling_origin",1.15061776991496,1.35135962617245,-0.200741856257489,0.0402972928537025,0.200741856257489,0.00974488258361816,154,66,77,5,NA,TRUE,""
24,20285016,"ARMA(1,1)","kfold",1.02494503484962,0.930792588506907,0.0941524463427085,0.0088646831523166,0.0941524463427085,0.0181119441986084,154,66,154,5,NA,TRUE,""
24,20285016,"ARMA(1,1)","blocked",1.05733095140388,0.930792588506907,0.126538362896969,0.016011957284645,0.126538362896969,0.0121650695800781,154,66,154,5,NA,TRUE,""
24,20285016,"ARMA(1,1)","hblock",1.07083019610292,0.930792588506907,0.140037607596015,0.0196105315412156,0.140037607596015,0.0131011009216309,154,66,154,5,5,TRUE,""
24,20285016,"ARMA(1,1)","rolling_origin",1.14748838799266,0.930792588506907,0.216695799485755,0.0469570695147704,0.216695799485755,0.00962305068969727,154,66,77,5,NA,TRUE,""
25,20286016,"ARMA(1,1)","kfold",1.04304851467141,1.13510373575578,-0.0920552210843686,0.00847416372889198,0.0920552210843686,0.00827908515930176,154,66,154,5,NA,TRUE,""
25,20286016,"ARMA(1,1)","blocked",1.06707308578593,1.13510373575578,-0.0680306499698571,0.00462816933532122,0.0680306499698571,0.00839805603027344,154,66,154,5,NA,TRUE,""
25,20286016,"ARMA(1,1)","hblock",1.060128818989,1.13510373575578,-0.074974916766787,0.00562123814418664,0.074974916766787,0.00857901573181152,154,66,154,5,5,TRUE,""
25,20286016,"ARMA(1,1)","rolling_origin",1.01276538079523,1.13510373575578,-0.122338354960554,0.0149666730944544,0.122338354960554,0.00873589515686035,154,66,77,5,NA,TRUE,""
26,20287016,"ARMA(1,1)","kfold",0.901238853514472,0.938142127420156,-0.0369032739056848,0.001361851624958,0.0369032739056848,0.00886893272399902,154,66,154,5,NA,TRUE,""
26,20287016,"ARMA(1,1)","blocked",0.915021220281544,0.938142127420156,-0.0231209071386125,0.000534576346912341,0.0231209071386125,0.00835204124450684,154,66,154,5,NA,TRUE,""
26,20287016,"ARMA(1,1)","hblock",0.910016575467832,0.938142127420156,-0.0281255519523244,0.000791046672622896,0.0281255519523244,0.00923800468444824,154,66,154,5,5,TRUE,""
26,20287016,"ARMA(1,1)","rolling_origin",0.817299816209583,0.938142127420156,-0.120842311210574,0.0146028641787131,0.120842311210574,0.00863194465637207,154,66,77,5,NA,TRUE,""
27,20288016,"ARMA(1,1)","kfold",1.32510705975561,1.11588489847169,0.209222161283915,0.0437739127723125,0.209222161283915,0.00896596908569336,154,66,154,5,NA,TRUE,""
27,20288016,"ARMA(1,1)","blocked",1.41011448048036,1.11588489847169,0.294229582008668,0.0865710469289954,0.294229582008668,0.00909090042114258,154,66,154,5,NA,TRUE,""
27,20288016,"ARMA(1,1)","hblock",1.39930034989538,1.11588489847169,0.283415451423692,0.0803243181056948,0.283415451423692,0.0104641914367676,154,66,154,5,5,TRUE,""
27,20288016,"ARMA(1,1)","rolling_origin",1.33208684559726,1.11588489847169,0.216201947125568,0.046743281940887,0.216201947125568,0.00842499732971191,154,66,77,5,NA,TRUE,""
28,20289016,"ARMA(1,1)","kfold",0.928340658774887,1.26058584598621,-0.332245187211327,0.11038686442509,0.332245187211327,0.00870299339294434,154,66,154,5,NA,TRUE,""
28,20289016,"ARMA(1,1)","blocked",0.949065186302298,1.26058584598621,-0.311520659683916,0.0970451214099021,0.311520659683916,0.00969696044921875,154,66,154,5,NA,TRUE,""
28,20289016,"ARMA(1,1)","hblock",1.00248129384509,1.26058584598621,-0.25810455214112,0.0666179598359684,0.25810455214112,0.0101029872894287,154,66,154,5,5,TRUE,""
28,20289016,"ARMA(1,1)","rolling_origin",1.22344876137151,1.26058584598621,-0.0371370846147028,0.00137916305367959,0.0371370846147028,0.00928592681884766,154,66,77,5,NA,TRUE,""
29,20290016,"ARMA(1,1)","kfold",1.07561420463151,1.24573183826144,-0.170117633629933,0.0289400092718481,0.170117633629933,0.00906610488891602,154,66,154,5,NA,TRUE,""
29,20290016,"ARMA(1,1)","blocked",1.06162041038492,1.24573183826144,-0.18411142787652,0.0338970178747309,0.18411142787652,0.0100698471069336,154,66,154,5,NA,TRUE,""
29,20290016,"ARMA(1,1)","hblock",1.03714316367441,1.24573183826144,-0.208588674587038,0.0435092351659772,0.208588674587038,0.01033616065979,154,66,154,5,5,TRUE,""
29,20290016,"ARMA(1,1)","rolling_origin",1.29358045440438,1.24573183826144,0.0478486161429343,0.00228949006679388,0.0478486161429343,0.00925993919372559,154,66,77,5,NA,TRUE,""
30,20291016,"ARMA(1,1)","kfold",1.02815713701471,0.996995169115375,0.0311619678993377,0.000971068243359352,0.0311619678993377,0.00864601135253906,154,66,154,5,NA,TRUE,""
30,20291016,"ARMA(1,1)","blocked",1.02577572498766,0.996995169115375,0.0287805558722903,0.000828320396318026,0.0287805558722903,0.00924491882324219,154,66,154,5,NA,TRUE,""
30,20291016,"ARMA(1,1)","hblock",0.993527709758528,0.996995169115375,-0.00346745935684667,1.20232743913835e-05,0.00346745935684667,0.00933313369750977,154,66,154,5,5,TRUE,""
30,20291016,"ARMA(1,1)","rolling_origin",1.17505999890382,0.996995169115375,0.178064829788446,0.0317070836075882,0.178064829788446,0.00942587852478027,154,66,77,5,NA,TRUE,""
31,20292016,"ARMA(1,1)","kfold",1.16582760965865,1.20790401087348,-0.0420764012148285,0.00177042353919122,0.0420764012148285,0.00990104675292969,154,66,154,5,NA,TRUE,""
31,20292016,"ARMA(1,1)","blocked",1.30769381911882,1.20790401087348,0.0997898082453395,0.00995800582964162,0.0997898082453395,0.00941705703735352,154,66,154,5,NA,TRUE,""
31,20292016,"ARMA(1,1)","hblock",1.30828996698562,1.20790401087348,0.100385956112148,0.0100773401845501,0.100385956112148,0.010714054107666,154,66,154,5,5,TRUE,""
31,20292016,"ARMA(1,1)","rolling_origin",1.13880772939688,1.20790401087348,-0.0690962814765932,0.00477429611389259,0.0690962814765932,0.00920295715332031,154,66,77,5,NA,TRUE,""
32,20293016,"ARMA(1,1)","kfold",0.860623400540041,0.998891068239145,-0.138267667699104,0.0191179479309499,0.138267667699104,0.0107309818267822,154,66,154,5,NA,TRUE,""
32,20293016,"ARMA(1,1)","blocked",0.820229128110889,0.998891068239145,-0.178661940128257,0.0319200888503928,0.178661940128257,0.0110909938812256,154,66,154,5,NA,TRUE,""
32,20293016,"ARMA(1,1)","hblock",0.827181028049717,0.998891068239145,-0.171710040189428,0.0294843379018551,0.171710040189428,0.0110421180725098,154,66,154,5,5,TRUE,""
32,20293016,"ARMA(1,1)","rolling_origin",0.844268707394476,0.998891068239145,-0.15462236084467,0.0239080744731793,0.15462236084467,0.012639045715332,154,66,77,5,NA,TRUE,""
33,20294016,"ARMA(1,1)","kfold",0.963021403224748,1.11846672023492,-0.155445317010169,0.0241632465803921,0.155445317010169,0.0149359703063965,154,66,154,5,NA,TRUE,""
33,20294016,"ARMA(1,1)","blocked",0.959297276610759,1.11846672023492,-0.159169443624159,0.0253349117836242,0.159169443624159,0.0107858180999756,154,66,154,5,NA,TRUE,""
33,20294016,"ARMA(1,1)","hblock",0.953106241918773,1.11846672023492,-0.165360478316145,0.0273440877889442,0.165360478316145,0.0115430355072021,154,66,154,5,5,TRUE,""
33,20294016,"ARMA(1,1)","rolling_origin",0.77100905807341,1.11846672023492,-0.347457662161507,0.12072682699474,0.347457662161507,0.0100288391113281,154,66,77,5,NA,TRUE,""
34,20295016,"ARMA(1,1)","kfold",1.05920520726393,1.03301168574259,0.0261935215213449,0.000686100569689159,0.0261935215213449,0.00926303863525391,154,66,154,5,NA,TRUE,""
34,20295016,"ARMA(1,1)","blocked",0.994821205525157,1.03301168574259,-0.0381904802174319,0.00145851277923806,0.0381904802174319,0.0097501277923584,154,66,154,5,NA,TRUE,""
34,20295016,"ARMA(1,1)","hblock",0.991315643347044,1.03301168574259,-0.0416960423955456,0.00173855995145113,0.0416960423955456,0.0109541416168213,154,66,154,5,5,TRUE,""
34,20295016,"ARMA(1,1)","rolling_origin",1.02509492026577,1.03301168574259,-0.00791676547681619,6.26751756149087e-05,0.00791676547681619,0.00967192649841309,154,66,77,5,NA,TRUE,""
35,20296016,"ARMA(1,1)","kfold",1.16236226494577,1.34261744106436,-0.180255176118589,0.0324919285175434,0.180255176118589,0.0100460052490234,154,66,154,5,NA,TRUE,""
35,20296016,"ARMA(1,1)","blocked",1.16945482184186,1.34261744106436,-0.1731626192225,0.0299852926959964,0.1731626192225,0.0102429389953613,154,66,154,5,NA,TRUE,""
35,20296016,"ARMA(1,1)","hblock",1.17854641003677,1.34261744106436,-0.164071031027586,0.0269193032224551,0.164071031027586,0.016373872756958,154,66,154,5,5,TRUE,""
35,20296016,"ARMA(1,1)","rolling_origin",1.19291755664447,1.34261744106436,-0.149699884419892,0.022410055395329,0.149699884419892,0.0103859901428223,154,66,77,5,NA,TRUE,""
36,20297016,"ARMA(1,1)","kfold",0.911380187400021,0.83504646060924,0.0763337267907813,0.00582683784576965,0.0763337267907813,0.0111570358276367,154,66,154,5,NA,TRUE,""
36,20297016,"ARMA(1,1)","blocked",0.959823947920616,0.83504646060924,0.124777487311376,0.0155694213397405,0.124777487311376,0.0113260746002197,154,66,154,5,NA,TRUE,""
36,20297016,"ARMA(1,1)","hblock",0.973070393865223,0.83504646060924,0.138023933255983,0.0190506061514522,0.138023933255983,0.0118639469146729,154,66,154,5,5,TRUE,""
36,20297016,"ARMA(1,1)","rolling_origin",0.976408038664346,0.83504646060924,0.141361578055106,0.0199830957502298,0.141361578055106,0.00854396820068359,154,66,77,5,NA,TRUE,""
37,20298016,"ARMA(1,1)","kfold",1.27484342699764,0.95537929122194,0.319464135775696,0.102057334046913,0.319464135775696,0.00890779495239258,154,66,154,5,NA,TRUE,""
37,20298016,"ARMA(1,1)","blocked",1.25936035665795,0.95537929122194,0.303981065436015,0.0924044881436146,0.303981065436015,0.00877118110656738,154,66,154,5,NA,TRUE,""
37,20298016,"ARMA(1,1)","hblock",1.26402051768088,0.95537929122194,0.308641226458936,0.0952594066700763,0.308641226458936,0.00921201705932617,154,66,154,5,5,TRUE,""
37,20298016,"ARMA(1,1)","rolling_origin",1.5939137541218,0.95537929122194,0.638534462899862,0.407726260310815,0.638534462899862,0.0101449489593506,154,66,77,5,NA,TRUE,""
38,20299016,"ARMA(1,1)","kfold",0.703432203332255,1.12599193301988,-0.42255972968763,0.178556725153683,0.42255972968763,0.0107190608978271,154,66,154,5,NA,TRUE,""
38,20299016,"ARMA(1,1)","blocked",0.731568729209034,1.12599193301988,-0.394423203810851,0.155569663704416,0.394423203810851,0.00845003128051758,154,66,154,5,NA,TRUE,""
38,20299016,"ARMA(1,1)","hblock",0.735486542730501,1.12599193301988,-0.390505390289384,0.152494459845064,0.390505390289384,0.0102028846740723,154,66,154,5,5,TRUE,""
38,20299016,"ARMA(1,1)","rolling_origin",0.725857644571935,1.12599193301988,-0.40013428844795,0.160107448791747,0.40013428844795,0.0110580921173096,154,66,77,5,NA,TRUE,""
39,20300016,"ARMA(1,1)","kfold",1.09890978835331,0.955266373767393,0.143643414585912,0.0206334305539003,0.143643414585912,0.0094749927520752,154,66,154,5,NA,TRUE,""
39,20300016,"ARMA(1,1)","blocked",1.04658466344413,0.955266373767393,0.0913182896767351,0.0083390300294841,0.0913182896767351,0.00951385498046875,154,66,154,5,NA,TRUE,""
39,20300016,"ARMA(1,1)","hblock",1.05020783698756,0.955266373767393,0.0949414632201686,0.00901388143838663,0.0949414632201686,0.00955510139465332,154,66,154,5,5,TRUE,""
39,20300016,"ARMA(1,1)","rolling_origin",1.18532825965237,0.955266373767393,0.23006188588498,0.0529284713369534,0.23006188588498,0.00916481018066406,154,66,77,5,NA,TRUE,""
40,20301016,"ARMA(1,1)","kfold",1.04915883701405,0.985376600025668,0.0637822369883863,0.00406817375524267,0.0637822369883863,0.0116350650787354,154,66,154,5,NA,TRUE,""
40,20301016,"ARMA(1,1)","blocked",1.10876121521228,0.985376600025668,0.123384615186615,0.0152237632647492,0.123384615186615,0.0120320320129395,154,66,154,5,NA,TRUE,""
40,20301016,"ARMA(1,1)","hblock",1.15743951047927,0.985376600025668,0.172062910453602,0.0296056451537642,0.172062910453602,0.0131959915161133,154,66,154,5,5,TRUE,""
40,20301016,"ARMA(1,1)","rolling_origin",1.14636919100384,0.985376600025668,0.160992590978172,0.025918614349865,0.160992590978172,0.0111339092254639,154,66,77,5,NA,TRUE,""
41,20302016,"ARMA(1,1)","kfold",0.911068180028497,1.26192047562888,-0.350852295600379,0.123097333328056,0.350852295600379,0.00925993919372559,154,66,154,5,NA,TRUE,""
41,20302016,"ARMA(1,1)","blocked",0.913919630493002,1.26192047562888,-0.348000845135874,0.121104588215283,0.348000845135874,0.00872397422790527,154,66,154,5,NA,TRUE,""
41,20302016,"ARMA(1,1)","hblock",0.914235129937386,1.26192047562888,-0.34768534569149,0.120885099608611,0.34768534569149,0.0114278793334961,154,66,154,5,5,TRUE,""
41,20302016,"ARMA(1,1)","rolling_origin",0.888774917124324,1.26192047562888,-0.373145558504552,0.139237607831674,0.373145558504552,0.00901007652282715,154,66,77,5,NA,TRUE,""
42,20303016,"ARMA(1,1)","kfold",1.31758426067517,0.983243722988304,0.334340537686861,0.11178359514074,0.334340537686861,0.00927901268005371,154,66,154,5,NA,TRUE,""
42,20303016,"ARMA(1,1)","blocked",1.28890545740991,0.983243722988304,0.305661734421604,0.0934290958896229,0.305661734421604,0.00999188423156738,154,66,154,5,NA,TRUE,""
42,20303016,"ARMA(1,1)","hblock",1.32311423269017,0.983243722988304,0.339870509701871,0.11551196336501,0.339870509701871,0.00975704193115234,154,66,154,5,5,TRUE,""
42,20303016,"ARMA(1,1)","rolling_origin",1.3774563279174,0.983243722988304,0.394212604929099,0.155403577884986,0.394212604929099,0.00867795944213867,154,66,77,5,NA,TRUE,""
43,20304016,"ARMA(1,1)","kfold",1.05800132487791,0.773181399404555,0.284819925473351,0.0811223899466453,0.284819925473351,0.00970196723937988,154,66,154,5,NA,TRUE,""
43,20304016,"ARMA(1,1)","blocked",1.0551982577033,0.773181399404555,0.282016858298749,0.0795335083646967,0.282016858298749,0.00927281379699707,154,66,154,5,NA,TRUE,""
43,20304016,"ARMA(1,1)","hblock",1.03325859277043,0.773181399404555,0.260077193365879,0.067640146509073,0.260077193365879,0.0100760459899902,154,66,154,5,5,TRUE,""
43,20304016,"ARMA(1,1)","rolling_origin",1.11935332163452,0.773181399404555,0.346171922229964,0.119834999740388,0.346171922229964,0.0132598876953125,154,66,77,5,NA,TRUE,""
44,20305016,"ARMA(1,1)","kfold",1.24549202044092,0.9960273303429,0.249464690098024,0.0622326316057034,0.249464690098024,0.0120499134063721,154,66,154,5,NA,TRUE,""
44,20305016,"ARMA(1,1)","blocked",1.23983349914236,0.9960273303429,0.243806168799461,0.0594414479446712,0.243806168799461,0.0101048946380615,154,66,154,5,NA,TRUE,""
44,20305016,"ARMA(1,1)","hblock",1.22417101781355,0.9960273303429,0.228143687470652,0.0520495421327064,0.228143687470652,0.0116260051727295,154,66,154,5,5,TRUE,""
44,20305016,"ARMA(1,1)","rolling_origin",1.34839976111062,0.9960273303429,0.352372430767722,0.124166329965153,0.352372430767722,0.00856709480285645,154,66,77,5,NA,TRUE,""
45,20306016,"ARMA(1,1)","kfold",1.01013072030515,0.94860257230011,0.0615281480050368,0.00378571299692972,0.0615281480050368,0.00824785232543945,154,66,154,5,NA,TRUE,""
45,20306016,"ARMA(1,1)","blocked",0.97610194984022,0.94860257230011,0.0274993775401093,0.00075621576509347,0.0274993775401093,0.00792598724365234,154,66,154,5,NA,TRUE,""
45,20306016,"ARMA(1,1)","hblock",0.983480147506378,0.94860257230011,0.034877575206268,0.00121644525226888,0.034877575206268,0.00809693336486816,154,66,154,5,5,TRUE,""
45,20306016,"ARMA(1,1)","rolling_origin",1.01317336652133,0.94860257230011,0.0645707942212214,0.00416938746635931,0.0645707942212214,0.00798892974853516,154,66,77,5,NA,TRUE,""
46,20307016,"ARMA(1,1)","kfold",1.1421586487274,1.23066449064504,-0.0885058419176332,0.00783328405354908,0.0885058419176332,0.00955414772033691,154,66,154,5,NA,TRUE,""
46,20307016,"ARMA(1,1)","blocked",1.11835486741703,1.23066449064504,-0.112309623228008,0.0126134514696171,0.112309623228008,0.00938296318054199,154,66,154,5,NA,TRUE,""
46,20307016,"ARMA(1,1)","hblock",1.1262872031336,1.23066449064504,-0.104377287511439,0.0108946181482456,0.104377287511439,0.0110199451446533,154,66,154,5,5,TRUE,""
46,20307016,"ARMA(1,1)","rolling_origin",1.22766826243517,1.23066449064504,-0.002996228209871,8.97738348562677e-06,0.002996228209871,0.0100979804992676,154,66,77,5,NA,TRUE,""
