"sim_id","dgp","cv_method","selected_model","cv_error","test_error","bias"
118,"AR(1)","kfold","LM-lag1",1.0629950932617,0.894112884731509,0.168882208530194
118,"AR(1)","rolling_origin","LM-lag5",1.25278267183035,0.898448244427016,0.354334427403334
119,"AR(1)","kfold","LM-lag1",1.04215819721839,1.16571182411604,-0.123553626897644
119,"AR(1)","rolling_origin","LM-lag5",0.975515506559397,1.146032752573,-0.170517246013606
120,"AR(1)","kfold","LM-lag1",1.03949035278544,0.952958827231279,0.0865315255541635
120,"AR(1)","rolling_origin","LM-lag1",0.930396125722116,0.952958827231279,-0.0225627015091623
121,"AR(1)","kfold","LM-lag1",0.94463866820024,0.96643635579047,-0.0217976875902297
121,"AR(1)","rolling_origin","LM-lag5",0.555802296788512,0.988585413698102,-0.432783116909589
122,"AR(1)","kfold","LM-lag1",1.11336599494564,1.00501625889522,0.10834973605042
122,"AR(1)","rolling_origin","LM-lag5",1.54410439242433,1.02638198064385,0.517722411780488
123,"AR(1)","kfold","LM-lag1",0.979325198010293,0.894238375031369,0.0850868229789246
123,"AR(1)","rolling_origin","LM-lag1",0.652355625482354,0.894238375031369,-0.241882749549015
124,"AR(1)","kfold","LM-lag1",0.893671616867056,1.07081000419708,-0.177138387330023
124,"AR(1)","rolling_origin","LM-lag5",0.839637564660855,1.09824214274152,-0.25860457808066
125,"AR(1)","kfold","LM-lag1",1.02370905872435,1.14900876360835,-0.125299704883996
125,"AR(1)","rolling_origin","LM-lag1",0.981452285206315,1.14900876360835,-0.167556478402033
126,"AR(1)","kfold","LM-lag1",0.956743772989272,0.955786326320993,0.000957446668279349
126,"AR(1)","rolling_origin","LM-lag5",0.754085542569924,0.957527096800165,-0.203441554230241
127,"AR(1)","kfold","LM-lag1",0.965161638181205,0.984411864413389,-0.0192502262321842
127,"AR(1)","rolling_origin","LM-lag1",0.764731399430123,0.984411864413389,-0.219680464983266
128,"AR(1)","kfold","LM-lag1",1.09095710529698,0.977620264581796,0.113336840715186
128,"AR(1)","rolling_origin","LM-lag1",1.11905759275542,0.977620264581796,0.141437328173624
129,"AR(1)","kfold","LM-lag5",0.99270931686535,0.969681681639793,0.0230276352255567
129,"AR(1)","rolling_origin","LM-lag5",1.28313592448908,0.969681681639793,0.313454242849289
130,"AR(1)","kfold","LM-lag5",1.07153436130254,1.14776856064879,-0.0762341993462476
130,"AR(1)","rolling_origin","LM-lag1",0.475608297608601,1.08517051750409,-0.609562219895488
131,"AR(1)","kfold","LM-lag1",1.06464365550526,0.933316746832729,0.131326908672532
131,"AR(1)","rolling_origin","LM-lag1",1.20396268142905,0.933316746832729,0.270645934596323
132,"AR(1)","kfold","LM-lag1",1.02870783270966,0.955277959892808,0.0734298728168551
132,"AR(1)","rolling_origin","LM-lag5",1.09313454745278,0.960106981846076,0.133027565606701
133,"AR(1)","kfold","LM-lag1",1.03542053758667,0.960983469576439,0.0744370680102294
133,"AR(1)","rolling_origin","LM-lag5",1.68668107528366,0.964943210833901,0.721737864449761
134,"AR(1)","kfold","LM-lag1",1.06090896053921,0.958310610372658,0.102598350166548
134,"AR(1)","rolling_origin","LM-lag1",0.667976087602108,0.958310610372658,-0.29033452277055
135,"AR(1)","kfold","LM-lag1",0.925087536504308,1.05128668523657,-0.126199148732258
135,"AR(1)","rolling_origin","LM-lag5",0.941217924221259,1.07441967585013,-0.13320175162887
136,"AR(1)","kfold","LM-lag1",1.02941553043365,0.893076094571864,0.136339435861788
136,"AR(1)","rolling_origin","LM-lag5",0.806178811828715,0.888418166340899,-0.0822393545121841
137,"AR(1)","kfold","LM-lag1",0.973630256398736,1.06551253129499,-0.0918822748962558
137,"AR(1)","rolling_origin","LM-lag1",0.54858939833803,1.06551253129499,-0.516923132956962
138,"AR(1)","kfold","LM-lag1",1.01930312685664,0.988143116662206,0.0311600101944363
138,"AR(1)","rolling_origin","LM-lag5",0.756418357619813,1.01301606637464,-0.256597708754832
139,"AR(1)","kfold","LM-lag1",0.988817220372283,0.936381684286298,0.0524355360859848
139,"AR(1)","rolling_origin","LM-lag1",0.906720056616259,0.936381684286298,-0.0296616276700389
140,"AR(1)","kfold","LM-lag1",1.04546391025386,1.0805323385992,-0.0350684283453433
140,"AR(1)","rolling_origin","LM-lag5",1.51527470394886,1.11131172196134,0.403962981987522
141,"AR(1)","kfold","LM-lag1",0.96759356513726,1.03623035839777,-0.0686367932605129
